Crop,State,Season,year,Area,Production,Yield,avg_temperature_2m_mean,avg_temperature_2m_max,avg_temperature_2m_min,avg_relative_humidity_2m_mean,avg_wind_speed_10m_max,avg_wind_direction_10m_dominant,avg_precipitation_sum,avg_shortwave_radiation_sum,avg_surface_pressure_mean,avg_cloud_cover_mean
Total Oil Seeds,Goa,Total,2023,0.0,0.0,1584.0,25.81,32.21,20.84,67.95,1.2,186.78,4.86,18.71,95.99,47.87
Total Oil Seeds,Gujarat,Kharif,2020,30.8,56.21,1825.0,26.08,33.28,20.02,59.96,2.69,197.61,2.98,19.46,99.51,35.21
Total Oil Seeds,Gujarat,Kharif,2021,30.13,62.6,2078.0,26.72,34.35,20.37,56.46,2.93,218.98,2.09,18.69,99.47,41.41
Total Oil Seeds,Gujarat,Kharif,2022,27.19,64.2,2361.0,26.82,34.52,20.43,55.22,2.94,202.33,2.09,19.44,99.46,33.94
Total Oil Seeds,Gujarat,Kharif,2023,26.85,65.03,2422.0,26.74,34.25,20.58,54.86,2.95,201.3,2.07,18.56,99.61,37.86
Total Oil Seeds,Gujarat,Kharif,2024,28.63,68.18,2381.0,26.87,34.22,20.79,55.68,2.91,203.89,2.45,18.52,99.53,39.94
Total Oil Seeds,Gujarat,Rabi,2020,2.76,5.68,2054.0,26.08,33.28,20.02,59.96,2.69,197.61,2.98,19.46,99.51,35.21
Total Oil Seeds,Gujarat,Rabi,2021,3.12,6.32,2028.0,26.72,34.35,20.37,56.46,2.93,218.98,2.09,18.69,99.47,41.41
Total Oil Seeds,Gujarat,Rabi,2022,3.09,6.06,1961.0,26.82,34.52,20.43,55.22,2.94,202.33,2.09,19.44,99.46,33.94
Total Oil Seeds,Gujarat,Rabi,2023,2.78,5.27,1895.0,26.74,34.25,20.58,54.86,2.95,201.3,2.07,18.56,99.61,37.86
Total Oil Seeds,Gujarat,Rabi,2024,2.6,4.81,1847.0,26.87,34.22,20.79,55.68,2.91,203.89,2.45,18.52,99.53,39.94
Total Oil Seeds,Gujarat,Summer,2022,1.78,2.31,1297.0,26.82,34.52,20.43,55.22,2.94,202.33,2.09,19.44,99.46,33.94
Total Oil Seeds,Gujarat,Summer,2023,1.75,2.49,1422.0,26.74,34.25,20.58,54.86,2.95,201.3,2.07,18.56,99.61,37.86
Total Oil Seeds,Gujarat,Summer,2024,1.77,2.33,1316.0,26.87,34.22,20.79,55.68,2.91,203.89,2.45,18.52,99.53,39.94
Total Oil Seeds,Gujarat,Total,2020,33.56,61.89,1844.0,26.08,33.28,20.02,59.96,2.69,197.61,2.98,19.46,99.51,35.21
Total Oil Seeds,Gujarat,Total,2021,33.25,68.93,2073.0,26.72,34.35,20.37,56.46,2.93,218.98,2.09,18.69,99.47,41.41
Total Oil Seeds,Gujarat,Total,2022,32.06,72.57,2263.0,26.82,34.52,20.43,55.22,2.94,202.33,2.09,19.44,99.46,33.94
Total Oil Seeds,Gujarat,Total,2023,31.38,72.79,2319.0,26.74,34.25,20.58,54.86,2.95,201.3,2.07,18.56,99.61,37.86
Total Oil Seeds,Gujarat,Total,2024,33.01,75.32,2282.0,26.87,34.22,20.79,55.68,2.91,203.89,2.45,18.52,99.53,39.94
Total Oil Seeds,Haryana,Kharif,2020,0.12,0.11,924.0,24.79,31.98,18.69,50.33,1.77,228.86,2.05,17.53,98.3,45.49
Total Oil Seeds,Haryana,Kharif,2021,0.18,0.17,926.0,24.79,31.8,18.73,51.63,1.75,199.92,2.68,17.18,98.25,49.65
Total Oil Seeds,Haryana,Kharif,2022,0.08,0.08,959.0,25.36,32.53,19.26,52.85,1.86,221.75,2.4,17.26,98.19,43.2
Total Oil Seeds,Haryana,Kharif,2023,0.07,0.06,950.0,24.96,32.33,18.92,51.5,1.82,216.22,1.84,17.24,98.36,40.96
Total Oil Seeds,Haryana,Kharif,2024,0.13,0.15,1090.0,25.79,33.07,19.63,47.37,1.91,229.07,1.79,16.75,98.27,45.58
Total Oil Seeds,Haryana,Rabi,2020,6.6,13.38,2028.0,24.79,31.98,18.69,50.33,1.77,228.86,2.05,17.53,98.3,45.49
Total Oil Seeds,Haryana,Rabi,2021,7.27,13.84,1905.0,24.79,31.8,18.73,51.63,1.75,199.92,2.68,17.18,98.25,49.65
Total Oil Seeds,Haryana,Rabi,2022,7.79,13.26,1702.0,25.36,32.53,19.26,52.85,1.86,221.75,2.4,17.26,98.19,43.2
Total Oil Seeds,Haryana,Rabi,2023,7.55,13.74,1818.0,24.96,32.33,18.92,51.5,1.82,216.22,1.84,17.24,98.36,40.96
Total Oil Seeds,Haryana,Rabi,2024,6.57,12.78,1946.0,25.79,33.07,19.63,47.37,1.91,229.07,1.79,16.75,98.27,45.58
Total Oil Seeds,Haryana,Total,2020,6.72,13.49,2008.0,24.79,31.98,18.69,50.33,1.77,228.86,2.05,17.53,98.3,45.49
Total Oil Seeds,Haryana,Total,2021,7.45,14.01,1881.0,24.79,31.8,18.73,51.63,1.75,199.92,2.68,17.18,98.25,49.65
Total Oil Seeds,Haryana,Total,2022,7.87,13.34,1694.0,25.36,32.53,19.26,52.85,1.86,221.75,2.4,17.26,98.19,43.2
Total Oil Seeds,Haryana,Total,2023,7.62,13.8,1811.0,24.96,32.33,18.92,51.5,1.82,216.22,1.84,17.24,98.36,40.96
Total Oil Seeds,Haryana,Total,2024,6.7,12.93,1929.0,25.79,33.07,19.63,47.37,1.91,229.07,1.79,16.75,98.27,45.58
Total Oil Seeds,Himachal Pradesh,Kharif,2020,0.02,0.01,404.0,20.0,26.2,15.17,58.13,1.7,247.87,3.26,17.23,91.01,57.29
Total Oil Seeds,Himachal Pradesh,Kharif,2021,0.02,0.01,396.0,20.92,27.13,16.09,54.89,1.73,261.16,3.27,16.99,90.97,55.6
Total Oil Seeds,Himachal Pradesh,Kharif,2022,0.02,0.01,406.0,21.01,26.72,16.52,60.72,1.71,265.38,4.05,16.8,90.92,54.07
Total Oil Seeds,Himachal Pradesh,Kharif,2023,0.02,0.01,412.0,20.11,25.81,15.72,63.61,1.65,253.6,4.52,16.08,91.06,57.56
Total Oil Seeds,Himachal Pradesh,Kharif,2024,0.02,0.01,410.0,21.22,27.3,16.54,56.01,1.74,258.2,3.33,16.7,90.99,52.98
Total Oil Seeds,Himachal Pradesh,Rabi,2020,0.08,0.07,812.0,20.0,26.2,15.17,58.13,1.7,247.87,3.26,17.23,91.01,57.29
Total Oil Seeds,Himachal Pradesh,Rabi,2021,0.08,0.07,800.0,20.92,27.13,16.09,54.89,1.73,261.16,3.27,16.99,90.97,55.6
Total Oil Seeds,Himachal Pradesh,Rabi,2022,0.09,0.07,804.0,21.01,26.72,16.52,60.72,1.71,265.38,4.05,16.8,90.92,54.07
Total Oil Seeds,Himachal Pradesh,Rabi,2023,0.08,0.07,803.0,20.11,25.81,15.72,63.61,1.65,253.6,4.52,16.08,91.06,57.56
Total Oil Seeds,Himachal Pradesh,Rabi,2024,0.08,0.07,805.0,21.22,27.3,16.54,56.01,1.74,258.2,3.33,16.7,90.99,52.98
Total Oil Seeds,Himachal Pradesh,Total,2020,0.11,0.08,719.0,20.0,26.2,15.17,58.13,1.7,247.87,3.26,17.23,91.01,57.29
Total Oil Seeds,Himachal Pradesh,Total,2021,0.11,0.08,716.0,20.92,27.13,16.09,54.89,1.73,261.16,3.27,16.99,90.97,55.6
Total Oil Seeds,Himachal Pradesh,Total,2022,0.11,0.08,728.0,21.01,26.72,16.52,60.72,1.71,265.38,4.05,16.8,90.92,54.07
Total Oil Seeds,Himachal Pradesh,Total,2023,0.1,0.07,727.0,20.11,25.81,15.72,63.61,1.65,253.6,4.52,16.08,91.06,57.56
Total Oil Seeds,Himachal Pradesh,Total,2024,0.1,0.08,728.0,21.22,27.3,16.54,56.01,1.74,258.2,3.33,16.7,90.99,52.98
Total Oil Seeds,Jammu And Kashmir,Kharif,2020,0.03,0.01,402.0,-5.17,1.54,-11.48,69.74,1.63,224.01,1.42,18.92,59.15,53.29
Total Oil Seeds,Jammu And Kashmir,Kharif,2021,0.03,0.01,402.0,-4.3,2.45,-10.62,67.12,1.66,230.93,1.35,18.17,59.2,55.76
Total Oil Seeds,Jammu And Kashmir,Kharif,2022,0.04,0.02,378.0,-3.29,3.4,-9.36,66.34,1.64,240.41,1.39,18.69,59.2,52.65
Total Oil Seeds,Jammu And Kashmir,Kharif,2023,0.04,0.02,413.0,-3.35,2.93,-9.18,65.93,1.63,230.3,1.52,17.98,59.25,54.7
Total Oil Seeds,Jammu And Kashmir,Rabi,2020,0.49,0.32,657.0,-5.17,1.54,-11.48,69.74,1.63,224.01,1.42,18.92,59.15,53.29
Total Oil Seeds,Jammu And Kashmir,Rabi,2021,0.43,0.34,786.0,-4.3,2.45,-10.62,67.12,1.66,230.93,1.35,18.17,59.2,55.76
Total Oil Seeds,Jammu And Kashmir,Rabi,2022,0.41,0.36,880.0,-3.29,3.4,-9.36,66.34,1.64,240.41,1.39,18.69,59.2,52.65
Total Oil Seeds,Jammu And Kashmir,Rabi,2023,0.41,0.36,880.0,-3.35,2.93,-9.18,65.93,1.63,230.3,1.52,17.98,59.25,54.7
Total Oil Seeds,Jammu And Kashmir,Total,2020,0.51,0.33,643.0,-5.17,1.54,-11.48,69.74,1.63,224.01,1.42,18.92,59.15,53.29
Total Oil Seeds,Jammu And Kashmir,Total,2021,0.46,0.35,765.0,-4.3,2.45,-10.62,67.12,1.66,230.93,1.35,18.17,59.2,55.76
Total Oil Seeds,Jammu And Kashmir,Total,2022,0.46,0.38,832.0,-3.29,3.4,-9.36,66.34,1.64,240.41,1.39,18.69,59.2,52.65
Total Oil Seeds,Jammu And Kashmir,Total,2023,0.45,0.38,838.0,-3.35,2.93,-9.18,65.93,1.63,230.3,1.52,17.98,59.25,54.7
Total Oil Seeds,Jharkhand,Kharif,2020,0.36,0.33,911.0,22.27,27.97,17.65,72.02,1.83,237.05,5.09,15.97,94.08,52.92
Total Oil Seeds,Jharkhand,Kharif,2021,0.34,0.33,979.0,23.05,28.82,18.35,66.9,1.92,234.07,5.0,15.8,94.03,54.42
Total Oil Seeds,Jharkhand,Kharif,2022,0.3,0.3,999.0,23.29,29.62,18.05,64.11,2.0,235.34,3.15,16.76,93.99,49.29
Total Oil Seeds,Jharkhand,Kharif,2023,0.29,0.32,1085.0,23.72,30.03,18.51,60.62,1.98,243.14,2.95,16.17,94.12,49.23
Total Oil Seeds,Jharkhand,Kharif,2024,0.36,0.35,985.0,23.73,29.75,18.8,65.14,2.01,237.66,4.04,15.9,94.07,54.58
Total Oil Seeds,Jharkhand,Rabi,2020,4.77,3.72,779.0,22.27,27.97,17.65,72.02,1.83,237.05,5.09,15.97,94.08,52.92
Total Oil Seeds,Jharkhand,Rabi,2021,4.61,3.65,792.0,23.05,28.82,18.35,66.9,1.92,234.07,5.0,15.8,94.03,54.42
Total Oil Seeds,Jharkhand,Rabi,2022,4.31,3.48,807.0,23.29,29.62,18.05,64.11,2.0,235.34,3.15,16.76,93.99,49.29
Total Oil Seeds,Jharkhand,Rabi,2023,4.4,3.47,788.0,23.72,30.03,18.51,60.62,1.98,243.14,2.95,16.17,94.12,49.23
Total Oil Seeds,Jharkhand,Rabi,2024,4.85,3.82,787.0,23.73,29.75,18.8,65.14,2.01,237.66,4.04,15.9,94.07,54.58
Total Oil Seeds,Jharkhand,Total,2020,5.14,4.05,788.0,22.27,27.97,17.65,72.02,1.83,237.05,5.09,15.97,94.08,52.92
Total Oil Seeds,Jharkhand,Total,2021,4.95,3.98,805.0,23.05,28.82,18.35,66.9,1.92,234.07,5.0,15.8,94.03,54.42
Total Oil Seeds,Jharkhand,Total,2022,4.61,3.78,820.0,23.29,29.62,18.05,64.11,2.0,235.34,3.15,16.76,93.99,49.29
Total Oil Seeds,Jharkhand,Total,2023,4.69,3.78,807.0,23.72,30.03,18.51,60.62,1.98,243.14,2.95,16.17,94.12,49.23
Total Oil Seeds,Jharkhand,Total,2024,5.21,4.17,801.0,23.73,29.75,18.8,65.14,2.01,237.66,4.04,15.9,94.07,54.58
Total Oil Seeds,Karnataka,Kharif,2020,9.12,9.35,1026.0,25.29,31.46,20.2,68.57,2.92,197.92,3.02,18.73,94.12,53.59
Total Oil Seeds,Karnataka,Kharif,2021,9.27,8.54,921.0,25.12,31.24,20.17,68.46,2.92,184.98,2.59,18.1,94.11,57.42
Total Oil Seeds,Karnataka,Kharif,2022,9.61,9.79,1018.0,25.14,31.45,20.02,67.57,2.89,189.9,2.65,18.12,94.08,54.47
Total Oil Seeds,Karnataka,Kharif,2023,7.28,6.29,863.0,26.31,33.38,20.41,58.1,3.15,182.85,1.49,19.21,94.21,47.28
Total Oil Seeds,Karnataka,Kharif,2024,7.31,8.1,1108.0,26.17,32.38,21.02,65.15,3.03,182.84,2.56,17.99,94.14,54.57
Total Oil Seeds,Karnataka,Rabi,2020,2.97,3.14,1055.0,25.29,31.46,20.2,68.57,2.92,197.92,3.02,18.73,94.12,53.59
Total Oil Seeds,Karnataka,Rabi,2021,2.68,2.66,993.0,25.12,31.24,20.17,68.46,2.92,184.98,2.59,18.1,94.11,57.42
Total Oil Seeds,Karnataka,Rabi,2022,2.67,4.26,1594.0,25.14,31.45,20.02,67.57,2.89,189.9,2.65,18.12,94.08,54.47
Total Oil Seeds,Karnataka,Rabi,2023,1.36,1.1,811.0,26.31,33.38,20.41,58.1,3.15,182.85,1.49,19.21,94.21,47.28
Total Oil Seeds,Karnataka,Rabi,2024,1.68,1.72,1025.0,26.17,32.38,21.02,65.15,3.03,182.84,2.56,17.99,94.14,54.57
Total Oil Seeds,Karnataka,Summer,2022,0.29,0.27,917.0,25.14,31.45,20.02,67.57,2.89,189.9,2.65,18.12,94.08,54.47
Total Oil Seeds,Karnataka,Summer,2023,0.16,0.16,1031.0,26.31,33.38,20.41,58.1,3.15,182.85,1.49,19.21,94.21,47.28
Total Oil Seeds,Karnataka,Summer,2024,0.91,0.84,920.0,26.17,32.38,21.02,65.15,3.03,182.84,2.56,17.99,94.14,54.57
Total Oil Seeds,Karnataka,Total,2020,12.09,12.49,1033.0,25.29,31.46,20.2,68.57,2.92,197.92,3.02,18.73,94.12,53.59
Total Oil Seeds,Karnataka,Total,2021,11.96,11.21,937.0,25.12,31.24,20.17,68.46,2.92,184.98,2.59,18.1,94.11,57.42
Total Oil Seeds,Karnataka,Total,2022,12.57,14.31,1138.0,25.14,31.45,20.02,67.57,2.89,189.9,2.65,18.12,94.08,54.47
Total Oil Seeds,Karnataka,Total,2023,8.8,7.56,858.0,26.31,33.38,20.41,58.1,3.15,182.85,1.49,19.21,94.21,47.28
Total Oil Seeds,Karnataka,Total,2024,9.9,10.66,1077.0,26.17,32.38,21.02,65.15,3.03,182.84,2.56,17.99,94.14,54.57
Total Oil Seeds,Kerala,Kharif,2020,0.01,0.0,336.0,25.69,30.13,22.43,79.16,1.29,219.01,5.39,18.39,96.82,65.26
Total Oil Seeds,Kerala,Kharif,2021,0.01,0.0,358.0,25.06,29.1,22.12,82.54,1.22,210.91,6.62,17.68,96.81,68.19
Total Oil Seeds,Kerala,Kharif,2022,0.0,0.0,1377.0,24.99,29.23,21.86,81.48,1.2,219.67,6.17,17.67,96.78,66.77
Total Oil Seeds,Kerala,Kharif,2023,0.0,0.0,1393.0,25.67,30.41,22.1,77.11,1.17,213.45,4.45,18.75,96.9,64.83
Total Oil Seeds,Kerala,Kharif,2024,0.0,0.0,1370.0,25.98,30.34,22.75,79.81,1.25,219.25,5.57,18.01,96.85,65.0
Total Oil Seeds,Kerala,Rabi,2020,0.0,0.0,1233.0,25.69,30.13,22.43,79.16,1.29,219.01,5.39,18.39,96.82,65.26
Total Oil Seeds,Kerala,Rabi,2021,0.0,0.0,1257.0,25.06,29.1,22.12,82.54,1.22,210.91,6.62,17.68,96.81,68.19
Total Oil Seeds,Kerala,Rabi,2022,0.0,0.0,1422.0,24.99,29.23,21.86,81.48,1.2,219.67,6.17,17.67,96.78,66.77
Total Oil Seeds,Kerala,Rabi,2023,0.0,0.0,1264.0,25.67,30.41,22.1,77.11,1.17,213.45,4.45,18.75,96.9,64.83
Total Oil Seeds,Kerala,Rabi,2024,0.0,0.0,767.0,25.98,30.34,22.75,79.81,1.25,219.25,5.57,18.01,96.85,65.0
Total Oil Seeds,Kerala,Summer,2022,0.0,0.0,558.0,24.99,29.23,21.86,81.48,1.2,219.67,6.17,17.67,96.78,66.77
Total Oil Seeds,Kerala,Summer,2023,0.0,0.0,1018.0,25.67,30.41,22.1,77.11,1.17,213.45,4.45,18.75,96.9,64.83
Total Oil Seeds,Kerala,Summer,2024,0.0,0.0,553.0,25.98,30.34,22.75,79.81,1.25,219.25,5.57,18.01,96.85,65.0
Total Oil Seeds,Kerala,Total,2020,0.01,0.0,409.0,25.69,30.13,22.43,79.16,1.29,219.01,5.39,18.39,96.82,65.26
Total Oil Seeds,Kerala,Total,2021,0.01,0.0,448.0,25.06,29.1,22.12,82.54,1.22,210.91,6.62,17.68,96.81,68.19
Total Oil Seeds,Kerala,Total,2022,0.0,0.0,795.0,24.99,29.23,21.86,81.48,1.2,219.67,6.17,17.67,96.78,66.77
Total Oil Seeds,Kerala,Total,2023,0.01,0.01,1100.0,25.67,30.41,22.1,77.11,1.17,213.45,4.45,18.75,96.9,64.83
Total Oil Seeds,Kerala,Total,2024,0.01,0.0,662.0,25.98,30.34,22.75,79.81,1.25,219.25,5.57,18.01,96.85,65.0
Total Oil Seeds,Ladakh,Kharif,2021,0.0,0.0,0.0,-4.13,2.66,-10.82,63.15,1.91,220.13,1.24,18.02,58.61,60.12
Total Oil Seeds,Ladakh,Rabi,2021,0.0,0.0,0.0,-4.13,2.66,-10.82,63.15,1.91,220.13,1.24,18.02,58.61,60.12
Total Oil Seeds,Ladakh,Rabi,2022,0.01,0.0,154.0,-2.96,3.72,-9.29,61.8,1.88,233.7,1.25,18.51,58.61,59.98
Total Oil Seeds,Ladakh,Rabi,2023,0.01,0.0,154.0,-3.3,2.98,-9.45,62.37,1.83,222.33,1.37,18.9,58.66,59.55
Total Oil Seeds,Ladakh,Total,2021,0.0,0.0,0.0,-4.13,2.66,-10.82,63.15,1.91,220.13,1.24,18.02,58.61,60.12
Total Oil Seeds,Ladakh,Total,2022,0.01,0.0,154.0,-2.96,3.72,-9.29,61.8,1.88,233.7,1.25,18.51,58.61,59.98
Total Oil Seeds,Ladakh,Total,2023,0.01,0.0,154.0,-3.3,2.98,-9.45,62.37,1.83,222.33,1.37,18.9,58.66,59.55
Total Oil Seeds,Lakshadweep,Kharif,2021,0.0,0.0,0.0,28.37,28.69,28.02,77.79,4.12,229.69,5.02,18.5,100.95,61.83
Total Oil Seeds,Lakshadweep,Rabi,2021,0.0,0.0,0.0,28.37,28.69,28.02,77.79,4.12,229.69,5.02,18.5,100.95,61.83
Total Oil Seeds,Lakshadweep,Total,2021,0.0,0.0,0.0,28.37,28.69,28.02,77.79,4.12,229.69,5.02,18.5,100.95,61.83
Total Oil Seeds,Madhya Pradesh,Kharif,2020,74.04,49.83,673.0,25.38,32.23,19.43,58.73,1.97,190.95,3.53,17.98,96.48,45.97
Total Oil Seeds,Madhya Pradesh,Kharif,2021,62.0,61.84,997.0,25.75,32.51,19.81,55.59,2.06,182.3,3.44,17.57,96.44,49.01
Total Oil Seeds,Madhya Pradesh,Kharif,2022,66.6,66.77,1003.0,25.73,32.47,19.73,57.24,2.01,183.31,4.75,18.18,96.39,41.6
Total Oil Seeds,Madhya Pradesh,Kharif,2023,67.77,65.65,969.0,25.49,32.36,19.58,58.16,2.06,198.55,3.76,17.74,96.56,42.89
Total Oil Seeds,Madhya Pradesh,Kharif,2024,68.57,69.85,1019.0,25.91,32.66,20.06,58.71,2.01,179.22,4.34,17.02,96.48,48.46
Total Oil Seeds,Madhya Pradesh,Rabi,2020,8.0,13.5,1687.0,25.38,32.23,19.43,58.73,1.97,190.95,3.53,17.98,96.48,45.97
Total Oil Seeds,Madhya Pradesh,Rabi,2021,12.9,17.37,1347.0,25.75,32.51,19.81,55.59,2.06,182.3,3.44,17.57,96.44,49.01
Total Oil Seeds,Madhya Pradesh,Rabi,2022,10.84,16.08,1484.0,25.73,32.47,19.73,57.24,2.01,183.31,4.75,18.18,96.39,41.6
Total Oil Seeds,Madhya Pradesh,Rabi,2023,13.84,19.96,1442.0,25.49,32.36,19.58,58.16,2.06,198.55,3.76,17.74,96.56,42.89
Total Oil Seeds,Madhya Pradesh,Rabi,2024,11.37,16.99,1494.0,25.91,32.66,20.06,58.71,2.01,179.22,4.34,17.02,96.48,48.46
Total Oil Seeds,Madhya Pradesh,Summer,2022,0.03,0.04,1456.0,25.73,32.47,19.73,57.24,2.01,183.31,4.75,18.18,96.39,41.6
Total Oil Seeds,Madhya Pradesh,Summer,2023,0.11,0.16,1459.0,25.49,32.36,19.58,58.16,2.06,198.55,3.76,17.74,96.56,42.89
Total Oil Seeds,Madhya Pradesh,Summer,2024,0.19,0.28,1460.0,25.91,32.66,20.06,58.71,2.01,179.22,4.34,17.02,96.48,48.46
Total Oil Seeds,Madhya Pradesh,Total,2020,82.04,63.32,772.0,25.38,32.23,19.43,58.73,1.97,190.95,3.53,17.98,96.48,45.97
Total Oil Seeds,Madhya Pradesh,Total,2021,74.9,79.21,1058.0,25.75,32.51,19.81,55.59,2.06,182.3,3.44,17.57,96.44,49.01
Total Oil Seeds,Madhya Pradesh,Total,2022,77.47,82.9,1070.0,25.73,32.47,19.73,57.24,2.01,183.31,4.75,18.18,96.39,41.6
Total Oil Seeds,Madhya Pradesh,Total,2023,81.72,85.77,1050.0,25.49,32.36,19.58,58.16,2.06,198.55,3.76,17.74,96.56,42.89
Total Oil Seeds,Madhya Pradesh,Total,2024,80.13,87.11,1087.0,25.91,32.66,20.06,58.71,2.01,179.22,4.34,17.02,96.48,48.46
Total Oil Seeds,Maharashtra,Kharif,2020,45.82,65.55,1431.0,25.1,31.38,19.6,63.17,2.27,191.19,3.29,18.67,94.6,46.65
Total Oil Seeds,Maharashtra,Kharif,2021,48.74,57.81,1186.0,25.39,31.67,19.96,61.07,2.35,197.45,2.65,17.71,94.58,53.08
Total Oil Seeds,Maharashtra,Kharif,2022,51.17,68.17,1332.0,25.24,31.83,19.5,59.58,2.53,210.05,2.58,18.42,94.56,45.51
Total Oil Seeds,Maharashtra,Kharif,2023,52.74,54.17,1027.0,25.4,32.41,19.43,57.29,2.69,199.48,2.14,18.44,94.71,43.0
Total Oil Seeds,Maharashtra,Kharif,2024,52.42,76.29,1455.0,25.84,32.44,20.16,59.03,2.44,206.91,2.6,18.03,94.63,48.67
Total Oil Seeds,Maharashtra,Rabi,2020,1.43,1.63,1144.0,25.1,31.38,19.6,63.17,2.27,191.19,3.29,18.67,94.6,46.65
Total Oil Seeds,Maharashtra,Rabi,2021,1.61,1.72,1063.0,25.39,31.67,19.96,61.07,2.35,197.45,2.65,17.71,94.58,53.08
Total Oil Seeds,Maharashtra,Rabi,2022,0.8,0.41,515.0,25.24,31.83,19.5,59.58,2.53,210.05,2.58,18.42,94.56,45.51
Total Oil Seeds,Maharashtra,Rabi,2023,0.7,0.43,617.0,25.4,32.41,19.43,57.29,2.69,199.48,2.14,18.44,94.71,43.0
Total Oil Seeds,Maharashtra,Rabi,2024,0.69,0.41,587.0,25.84,32.44,20.16,59.03,2.44,206.91,2.6,18.03,94.63,48.67
Total Oil Seeds,Maharashtra,Summer,2022,0.56,0.79,1409.0,25.24,31.83,19.5,59.58,2.53,210.05,2.58,18.42,94.56,45.51
Total Oil Seeds,Maharashtra,Summer,2023,1.05,1.34,1275.0,25.4,32.41,19.43,57.29,2.69,199.48,2.14,18.44,94.71,43.0
Total Oil Seeds,Maharashtra,Summer,2024,1.31,1.69,1288.0,25.84,32.44,20.16,59.03,2.44,206.91,2.6,18.03,94.63,48.67
Total Oil Seeds,Maharashtra,Total,2020,47.25,67.18,1422.0,25.1,31.38,19.6,63.17,2.27,191.19,3.29,18.67,94.6,46.65
Total Oil Seeds,Maharashtra,Total,2021,50.35,59.53,1182.0,25.39,31.67,19.96,61.07,2.35,197.45,2.65,17.71,94.58,53.08
Total Oil Seeds,Maharashtra,Total,2022,52.53,69.38,1321.0,25.24,31.83,19.5,59.58,2.53,210.05,2.58,18.42,94.56,45.51
Total Oil Seeds,Maharashtra,Total,2023,54.49,55.94,1027.0,25.4,32.41,19.43,57.29,2.69,199.48,2.14,18.44,94.71,43.0
Total Oil Seeds,Maharashtra,Total,2024,54.43,78.38,1440.0,25.84,32.44,20.16,59.03,2.44,206.91,2.6,18.03,94.63,48.67
Total Oil Seeds,Manipur,Kharif,2020,0.08,0.07,880.0,20.98,26.93,16.5,76.73,0.3,230.8,3.56,16.33,91.33,62.31
Total Oil Seeds,Manipur,Kharif,2021,0.08,0.06,669.0,21.6,28.05,16.78,71.94,0.32,227.76,2.83,16.77,91.31,58.88
Total Oil Seeds,Manipur,Kharif,2022,0.04,0.03,864.0,20.98,27.18,16.4,75.27,0.31,234.89,4.02,16.39,91.29,60.9
Total Oil Seeds,Manipur,Kharif,2023,0.03,0.03,960.0,21.91,28.53,16.95,69.64,0.3,229.61,2.87,16.8,91.37,56.92
Total Oil Seeds,Manipur,Rabi,2020,0.3,0.25,857.0,20.98,26.93,16.5,76.73,0.3,230.8,3.56,16.33,91.33,62.31
Total Oil Seeds,Manipur,Rabi,2021,0.3,0.2,670.0,21.6,28.05,16.78,71.94,0.32,227.76,2.83,16.77,91.31,58.88
Total Oil Seeds,Manipur,Rabi,2022,0.32,0.24,745.0,20.98,27.18,16.4,75.27,0.31,234.89,4.02,16.39,91.29,60.9
Total Oil Seeds,Manipur,Rabi,2023,0.31,0.23,720.0,21.91,28.53,16.95,69.64,0.3,229.61,2.87,16.8,91.37,56.92
Total Oil Seeds,Manipur,Summer,2022,0.03,0.03,863.0,20.98,27.18,16.4,75.27,0.31,234.89,4.02,16.39,91.29,60.9
Total Oil Seeds,Manipur,Summer,2023,0.03,0.02,880.0,21.91,28.53,16.95,69.64,0.3,229.61,2.87,16.8,91.37,56.92
Total Oil Seeds,Manipur,Total,2020,0.38,0.33,862.0,20.98,26.93,16.5,76.73,0.3,230.8,3.56,16.33,91.33,62.31
Total Oil Seeds,Manipur,Total,2021,0.38,0.25,670.0,21.6,28.05,16.78,71.94,0.32,227.76,2.83,16.77,91.31,58.88
Total Oil Seeds,Manipur,Total,2022,0.39,0.3,766.0,20.98,27.18,16.4,75.27,0.31,234.89,4.02,16.39,91.29,60.9
Total Oil Seeds,Manipur,Total,2023,0.37,0.28,752.0,21.91,28.53,16.95,69.64,0.3,229.61,2.87,16.8,91.37,56.92
Total Oil Seeds,Meghalaya,Kharif,2020,0.04,0.06,1359.0,19.04,23.42,15.52,83.86,1.65,195.16,14.53,14.8,89.81,61.81
Total Oil Seeds,Meghalaya,Kharif,2021,0.04,0.06,1366.0,19.19,23.74,15.52,81.42,1.69,196.92,8.93,15.59,89.79,57.15
Total Oil Seeds,Meghalaya,Kharif,2022,0.02,0.04,1891.0,18.99,23.38,15.46,84.19,1.72,198.06,11.93,14.94,89.77,59.05
Total Oil Seeds,Meghalaya,Kharif,2023,0.02,0.04,1892.0,19.37,24.01,15.63,80.95,1.62,183.9,10.12,15.72,89.86,56.47
Total Oil Seeds,Meghalaya,Rabi,2020,0.1,0.09,934.0,19.04,23.42,15.52,83.86,1.65,195.16,14.53,14.8,89.81,61.81
Total Oil Seeds,Meghalaya,Rabi,2021,0.1,0.09,937.0,19.19,23.74,15.52,81.42,1.69,196.92,8.93,15.59,89.79,57.15
Total Oil Seeds,Meghalaya,Rabi,2022,0.12,0.12,938.0,18.99,23.38,15.46,84.19,1.72,198.06,11.93,14.94,89.77,59.05
